strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
180201250903,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400011503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130704,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300071206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002010203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400070202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500010205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400120902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003011006,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701030107,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003090401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500050301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701050201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500030103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703050203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201570402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201210705,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080704,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300031404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051001,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051003,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201620201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300120202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002010301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002010502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600120101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250703,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600080401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300040201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600120102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702031003,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530605,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181001000602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181001000904,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300071204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300122004,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300060302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300071303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003020602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300060301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101020403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102020507,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070802,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060605,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040904,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300020301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400010102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500010202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130703,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201040702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101060104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600090102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400011903,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703030302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201250803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400011802,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002020101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400070502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003090108,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040410,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600020602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703041301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102041303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201570101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701010105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701010102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201570302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201590301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003020505,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600080501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902080503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040806,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300090505,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400110307,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003090604,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201620503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703041204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201610203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002020202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102111204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400090803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201040502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101070202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701040503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600080104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702040101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400011502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050606,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003021002,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300020602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400010202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003020404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080110,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040903,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703010101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560604,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040707,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701050301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101060305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003100202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030107,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701050404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102041406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702020105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201040805,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500030302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600020102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102030306,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400140301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902060901,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102030303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050904,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701060203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902060202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061002,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400110303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201610303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400030503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300090502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102041403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280107,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080111,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160311,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003100402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101070207,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181001000601,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040804,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040903,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400070505,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
